source_id,substrate_mc,substrate_ts,substrate_vs,substrate_fs,inoculum_mc,inoculum_ts,inoculum_vs,inoculum_fs,scod,tcod,scod_tcod_ratio,trs,lignin,hmf,fm_ratio,h2_yield
EXP_061,6.690982715,93.30901729,87.43968569,12.56031431,89.42551272,10.57448728,89.32008563,10.67991437,6585.204188,12269.81649,0.536699485,29.35659276,10.31601312,69.96262896,3,171.4683972
EXP_056,8.068404424,91.93159558,91.36854939,8.631450615,85.92337946,14.07662054,88.068233,11.931767,6738.355282,10946.9615,0.615545718,19.02079824,5.609872895,222.7826487,3,174.7531386
EXP_058,5.181809467,94.81819053,87.48744,12.51256,89.86762985,10.13237015,88.43310011,11.56689989,6641.791226,11918.13785,0.55728431,17.00912345,6.476430354,87.58810635,3,210.4585989
EXP_058,5.156054859,94.84394514,87.69582214,12.30417786,90.27939709,9.720602911,88.78701979,11.21298021,6693.399417,11789.45665,0.567744521,15.91116832,6.07604199,92.03196315,3,222.6167894
EXP_057,7.000675815,92.99932419,88.51630187,11.48369813,88.54716424,11.45283576,88.20047188,11.79952812,6361.042464,8974.606811,0.708782301,14.75026065,6.407364393,147.9512953,3,163.5955641
EXP_061,6.795521312,93.20447869,87.30928195,12.69071805,89.45524116,10.54475884,89.28178639,10.71821361,6644.881984,12500.56593,0.531566492,30.15449186,10.50173831,65.68037731,3,164.0836109
EXP_060,6.1894164,93.8105836,89.02748272,10.97251728,87.61801355,12.38198645,89.0519922,10.9480078,6441.668826,13064.0728,0.493082741,22.48691704,4.180627911,176.1057658,3,41.10543906
EXP_058,5.081165136,94.91883486,87.61579049,12.38420951,90.30054588,9.699454123,88.56500281,11.43499719,6605.772982,12093.65758,0.546217961,16.76731496,6.519333173,84.76958374,3,205.874328
EXP_058,5.24861605,94.75138395,87.76078428,12.23921572,90.1579566,9.8420434,88.47343864,11.52656136,6710.860275,12087.64643,0.555183369,16.55991146,6.496071446,89.55600332,3,214.3787703
EXP_055,7.182714612,92.81728539,83.45412297,16.54587703,84.2071728,15.7928272,88.95186871,11.04813129,6558.017055,10991.75802,0.596630407,16.44123807,8.325525575,172.987021,3,192.9852776
EXP_056,8.258922209,91.74107779,90.87411502,9.125884976,86.36357484,13.63642516,88.11121121,11.88878879,6709.927745,11209.9187,0.598570599,19.08503832,5.874573727,188.9726782,3,177.6329192
EXP_052,4.844703675,95.15529633,90.12553547,9.874464527,90.24855953,9.751440469,90.0802602,9.919739797,4520.057933,8837.278499,0.511476235,16.55626172,11.20485017,654.2678156,3,207.8702245
EXP_059,5.044833824,94.95516618,90.61835905,9.381640946,87.51598261,12.48401739,86.46685639,13.53314361,6721.209539,11418.26727,0.588636558,22.77351567,10.75938812,169.1369574,3,233.3218187
EXP_053,5.435042332,94.56495767,90.27088123,9.729118772,79.00180701,20.99819299,94.59906208,5.400937923,7883.202152,13470.33323,0.585226959,15.32646149,16.74082699,108.5471904,3,103.9334508
EXP_054,5.721905208,94.27809479,89.18588277,10.81411723,86.20173244,13.79826756,89.79733446,10.20266554,5992.988346,10068.86441,0.595200025,15.15922772,8.183496373,195.6667134,3,164.0831395
EXP_057,7.003888468,92.99611153,88.64852283,11.35147717,89.11804695,10.88195305,88.16792979,11.83207021,6428.761474,8987.333033,0.715313592,13.88518248,6.117128529,147.8633459,3,163.8752162
EXP_058,5.088879298,94.9111207,87.68702043,12.31297957,90.09048928,9.909510718,88.43296913,11.56703087,6703.907617,11956.44226,0.560694182,16.45575481,6.437053326,67.02829778,3,205.9379597
EXP_052,4.832652805,95.1673472,90.31763723,9.682362766,90.47796621,9.522033794,90.23556066,9.764439343,4514.142508,8859.107751,0.509548211,16.24458884,11.02410262,672.1354964,3,203.4476834
EXP_059,5.005849936,94.99415006,90.75157718,9.248422819,87.80949291,12.19050709,86.6453415,13.3546585,6802.654546,11667.01208,0.583067412,22.63601517,10.91865116,180.8411365,3,245.3534498
EXP_053,5.576066983,94.42393302,90.29431274,9.705687263,78.99522334,21.00477666,94.62094598,5.379054019,7804.368144,13332.61628,0.585359091,15.31891084,16.36527456,132.7453865,3,95.5154926
EXP_058,5.19607811,94.80392189,87.66946921,12.33053079,90.00811297,9.99188703,88.6966908,11.3033092,6533.900439,12351.63261,0.528990834,16.02367029,6.332130804,100.3239095,3,208.7157857
EXP_059,5.010415075,94.98958492,90.44449263,9.555507371,87.79383938,12.20616062,86.64562098,13.35437902,6774.967533,11461.51496,0.591105762,22.68943906,10.99132107,159.1101576,3,241.8293967
EXP_053,5.397974434,94.60202557,90.19287279,9.807127207,79.28743202,20.71256798,94.66162742,5.338372578,7790.039266,13473.83157,0.578160654,14.9797146,16.4141327,94.81543554,3,96.87294729
EXP_055,7.212069184,92.78793082,83.39640619,16.60359381,84.20233952,15.79766048,88.85863961,11.14136039,6606.458942,11047.33287,0.59801393,17.35781315,7.962780741,200.8167544,3,200.6638504
EXP_057,6.825443695,93.1745563,88.54849059,11.45150941,89.00304706,10.99695294,88.12033788,11.87966212,6490.680612,8968.096719,0.723752298,13.76028621,6.284423141,174.8277155,3,169.8340537
EXP_057,7.03969441,92.96030559,88.98886989,11.01113011,89.14981438,10.85018562,88.56984984,11.43015016,6461.114128,8816.169636,0.732870895,14.44224253,5.942647123,163.0090637,3,169.7669396
EXP_060,5.996647109,94.00335289,89.10962117,10.89037883,87.21962453,12.78037547,89.15693351,10.84306649,6361.348427,13043.31352,0.487709539,23.04893316,4.637554669,168.0033507,3,45.86860356
EXP_061,6.767466487,93.23253351,87.88964868,12.11035132,89.23839561,10.76160439,89.45142343,10.54857657,6598.455938,12380.48849,0.53297218,29.69169873,9.959325513,57.98508227,3,159.819069
EXP_056,8.165118277,91.83488172,90.72040392,9.279596081,86.15124416,13.84875584,88.52980222,11.47019778,6792.136551,10923.34257,0.621800196,18.7880728,6.193870408,208.2608942,3,175.2273608
EXP_057,6.835617669,93.16438233,88.59118997,11.40881003,88.66554616,11.33445384,88.37425998,11.62574002,6286.604529,8694.58335,0.723048394,13.88999353,6.090994104,165.1894165,3,166.1420737
EXP_061,6.598145777,93.40185422,87.59993889,12.40006111,89.42803687,10.57196313,89.4883149,10.5116851,6585.037026,12518.01579,0.526044793,29.91879183,10.12002505,70.53253315,3,168.2941348
EXP_058,5.146563489,94.85343651,87.70054192,12.29945808,90.22051021,9.779489786,88.47663596,11.52336404,6514.087199,11977.43234,0.54386341,17.2185322,6.53020513,63.40135752,3,216.6774337
EXP_052,4.833659055,95.16634094,90.00541959,9.994580415,90.11257598,9.887424019,89.9563015,10.0436985,4660.718796,8642.236491,0.539295447,17.10908855,11.41189368,658.40796,3,192.9226623
EXP_055,7.13635498,92.86364502,83.60568092,16.39431908,84.14213082,15.85786918,89.06856428,10.93143572,6650.797941,10912.83233,0.60944746,17.70835916,8.198959041,187.3349008,3,207.071687
EXP_058,5.160319321,94.83968068,87.61704809,12.38295191,90.13359437,9.866405626,88.66608667,11.33391333,6567.359037,11996.32002,0.547447803,16.07016253,5.859184733,93.02812815,3,208.8739002
EXP_061,6.45682535,93.54317465,87.47754817,12.52245183,89.58539153,10.41460847,89.65171379,10.34828621,6597.646591,12609.99643,0.52320765,30.36018093,10.42082759,79.17499253,3,168.2906827
EXP_054,5.942464489,94.05753551,89.07877332,10.92122668,86.20678281,13.79321719,89.66955748,10.33044252,5945.948176,9835.917064,0.604513858,15.61810267,8.56646876,192.8462273,3,169.9759477
EXP_054,5.869557546,94.13044245,89.16616608,10.83383392,86.22428646,13.77571354,89.55502736,10.44497264,6130.982448,9961.473636,0.615469425,15.35683316,8.637622183,173.1563005,3,168.1086563
EXP_058,5.196754587,94.80324541,87.78839533,12.21160467,90.12043523,9.879564766,88.5939238,11.4060762,6449.162202,11859.17482,0.543812052,16.23807946,6.061894028,97.07393709,3,211.605198
EXP_053,5.440368993,94.55963101,90.34050995,9.659490053,79.40029281,20.59970719,94.73662059,5.26337941,7821.538082,13592.82325,0.575416743,15.85240373,16.55964635,128.2428215,3,102.8222514
EXP_061,6.541502101,93.4584979,87.44688245,12.55311755,89.58382812,10.41617188,89.49604087,10.50395913,6595.318421,12414.45762,0.531261101,29.6803413,10.28139925,68.33899209,3,166.5317365
EXP_061,6.533328365,93.46667164,87.51817222,12.48182778,89.45978956,10.54021044,89.39861713,10.60138287,6532.332917,12566.40824,0.51982498,30.19175179,10.16992575,60.70025145,3,166.7445067
EXP_057,6.96387188,93.03612812,88.45112203,11.54887797,89.07050233,10.92949767,88.07362231,11.92637769,6383.471464,8854.129973,0.720959765,14.18416823,6.15253228,153.0135964,3,171.9793378
EXP_055,7.124198595,92.87580141,83.30940159,16.69059841,84.55973306,15.44026694,89.29918234,10.70081766,6493.39615,10781.89732,0.60224986,16.88249134,8.569265375,201.4708764,3,203.6011384
EXP_056,8.199082043,91.80091796,91.28052178,8.719478219,86.1619754,13.8380246,88.1964386,11.8035614,6803.255624,10991.04494,0.618981695,19.08476426,5.8664024,207.3140903,3,179.0764018
EXP_057,6.966617204,93.0333828,88.67038654,11.32961346,88.66636684,11.33363316,88.30082064,11.69917936,6401.685163,8748.390344,0.731755776,15.08381817,5.767692923,151.3475049,3,175.3014992
EXP_060,6.019371255,93.98062874,89.34751724,10.65248276,87.20936901,12.79063099,89.21742488,10.78257512,6460.188071,13143.2864,0.491519996,22.19339783,4.107918671,198.6815795,3,33.49678072
EXP_059,5.031671182,94.96832882,90.58239238,9.417607624,87.27711131,12.72288869,86.54316768,13.45683232,6768.125708,11732.736,0.576858263,22.59980797,11.25337516,144.4706194,3,244.620434
EXP_056,7.982395834,92.01760417,91.0059897,8.994010301,86.22519232,13.77480768,88.32274651,11.67725349,6788.440721,11081.62779,0.612585159,19.56186844,5.954410455,191.6137774,3,174.8249345
EXP_058,5.149296614,94.85070339,87.43294024,12.56705976,90.08897275,9.911027252,88.39930905,11.60069095,6602.287004,11917.99967,0.553976102,16.40937063,6.220557352,70.67201346,3,224.6946944
EXP_057,7.038546256,92.96145374,88.53588331,11.46411669,88.90986717,11.09013283,88.06643127,11.93356873,6470.572077,8902.852291,0.726797645,14.11851412,6.547511689,158.712628,3,172.2377847
EXP_053,5.522813636,94.47718636,90.32559427,9.674405733,79.22736617,20.77263383,94.90100022,5.098999782,7837.322947,13537.13539,0.578949883,15.00181497,16.71237431,126.7461055,3,109.0734396
EXP_055,7.114673927,92.88532607,83.46686449,16.53313551,84.14792882,15.85207118,89.2574481,10.7425519,6597.78794,11138.83446,0.592323009,17.75361222,7.806707973,200.0578258,3,202.3569622
EXP_054,5.821411163,94.17858884,89.2640222,10.7359778,86.50006608,13.49993392,89.71933893,10.28066107,6065.754556,9975.891346,0.608041362,14.78429294,9.006387732,200.0972107,3,165.963534
EXP_057,6.947242059,93.05275794,88.80819807,11.19180193,88.8467374,11.1532626,88.08157037,11.91842963,6675.295754,8952.246506,0.745655937,13.26190307,6.158232298,138.9482675,3,181.2368795
EXP_061,6.622353896,93.3776461,87.68581637,12.31418363,89.22197835,10.77802165,89.4767062,10.5232938,6525.596587,12285.06219,0.531181404,30.0579604,9.932313182,79.80216161,3,169.9975834
EXP_059,5.027372455,94.97262755,90.39117717,9.608822833,87.34740815,12.65259185,86.6477427,13.3522573,6792.049213,11530.94696,0.589027878,21.70258304,10.82970084,149.9144886,3,242.9059639
EXP_058,5.254755201,94.7452448,87.38191503,12.61808497,90.31486189,9.685138107,88.53641799,11.46358201,6514.908256,11889.8716,0.547937646,16.43796731,5.946511135,73.11868057,3,211.8759529
EXP_057,6.959354263,93.04064574,88.86535144,11.13464856,88.55850355,11.44149645,88.24508814,11.75491186,6427.277939,8905.481422,0.721721559,13.81524817,6.30472963,156.2081668,3,169.6778776
EXP_055,7.131434803,92.8685652,83.3429711,16.6570289,84.72831287,15.27168713,88.88194402,11.11805598,6614.850499,10867.11413,0.608703509,17.03732217,7.734978944,177.4945008,3,197.6971117
EXP_054,5.817094057,94.18290594,89.16998479,10.83001521,86.78302285,13.21697715,89.30572638,10.69427362,6127.778577,10052.66834,0.609567367,15.26658704,8.526654736,186.9457928,3,164.5890923
EXP_061,6.568984496,93.4310155,87.64180099,12.35819901,88.96631335,11.03368665,89.48940368,10.51059632,6583.120604,12581.66822,0.52323114,30.04401519,10.39548671,78.85943773,3,157.086385
EXP_052,4.893422215,95.10657779,90.33566684,9.664333157,90.49722916,9.502770842,90.08688349,9.913116505,4562.608517,8870.17553,0.51437635,17.2128246,11.4410992,692.1643434,3,186.9528784
EXP_061,6.54389367,93.45610633,87.83595621,12.16404379,89.69335853,10.30664147,89.48190404,10.51809596,6463.208974,12389.14666,0.521683143,29.94053497,10.00703649,65.60981616,3,173.5917641
EXP_054,6.036736002,93.963264,89.18618577,10.81381423,86.28380523,13.71619477,89.77803537,10.22196463,6009.983262,10073.46158,0.596615495,15.28105365,8.241383527,173.8162135,3,163.8400929
EXP_060,6.195531475,93.80446852,89.33326829,10.66673171,87.32356975,12.67643025,89.4151064,10.5848936,6342.788007,13199.33423,0.48053848,22.548137,4.632942344,172.1887732,3,34.89501129
EXP_060,6.121629081,93.87837092,89.46751287,10.53248713,87.19664024,12.80335976,89.57701855,10.42298145,6438.957027,13245.97421,0.486106716,22.99392492,4.426312295,158.7198957,3,36.65587693
EXP_061,6.57503321,93.42496679,87.72158483,12.27841517,89.57171067,10.42828933,89.63622016,10.36377984,6675.728699,12550.6746,0.531901982,29.50675226,10.35525459,71.60266058,3,167.5453332
EXP_061,6.733418563,93.26658144,87.6813997,12.3186003,89.27104438,10.72895562,89.44972667,10.55027333,6560.538475,12535.61273,0.523352038,29.77238739,9.816826042,70.70495625,3,167.9225171
EXP_057,6.920038258,93.07996174,88.26947502,11.73052498,89.15021804,10.84978196,88.28632218,11.71367782,6435.556358,8731.648219,0.737037979,14.32950958,6.019146443,131.3016272,3,173.4877966
EXP_057,6.847408714,93.15259129,88.86082252,11.13917748,88.84178395,11.15821605,88.29736113,11.70263887,6376.523756,9068.180139,0.703175682,13.98288705,6.178825786,151.8664449,3,171.3436486
EXP_052,5.039783096,94.9602169,89.88772103,10.11227897,90.24549927,9.754500732,89.8048234,10.1951766,4503.111793,8602.671187,0.523455064,17.2346603,11.01034153,680.6099328,3,196.9950702
EXP_060,6.072414631,93.92758537,88.91839831,11.08160169,87.40281608,12.59718392,89.48305824,10.51694176,6427.055596,13152.53198,0.488655386,22.76200668,4.716217122,167.034901,3,42.29938851
EXP_057,6.882548261,93.11745174,88.32017109,11.67982891,89.12003797,10.87996203,88.35738192,11.64261808,6333.962454,8903.408934,0.711408686,13.8605022,6.751765713,142.1304484,3,167.787121
EXP_052,4.908544013,95.09145599,89.91842416,10.08157584,89.70737748,10.29262252,89.7842394,10.2157606,4434.285336,8588.703874,0.516292726,16.85641708,11.23201433,681.160739,3,203.1296668
EXP_055,7.174744417,92.82525558,83.44614205,16.55385795,83.47607564,16.52392436,89.37779554,10.62220446,6657.044518,11043.08791,0.602824551,17.76183995,7.880705305,165.6621858,3,192.9814665
EXP_060,6.14127312,93.85872688,89.45573329,10.54426671,87.32105491,12.67894509,89.25877311,10.74122689,6355.44596,12979.97296,0.489634761,22.36432316,4.605596631,171.547498,3,42.4729817
EXP_055,7.057581734,92.94241827,83.42056188,16.57943812,84.07357772,15.92642228,89.0993318,10.9006682,6684.171998,10942.56136,0.610841628,17.78157881,7.782887607,181.1961654,3,196.0416084
EXP_054,5.919309263,94.08069074,89.55763589,10.44236411,86.08795228,13.91204772,89.62614468,10.37385532,5883.243395,9965.456348,0.590363671,15.33840697,9.357432249,204.3358719,3,159.3853747
EXP_054,5.810719857,94.18928014,89.17853905,10.82146095,86.34033956,13.65966044,89.62140593,10.37859407,6061.5227,9997.570532,0.606299569,15.31725603,9.056037985,195.2039651,3,160.0979296
EXP_053,5.323065396,94.6769346,90.13886311,9.861136885,80.02580543,19.97419457,95.0483976,4.951602401,7800.542177,13497.19205,0.577938148,15.9390515,16.97040407,117.8346461,3,105.2475621
EXP_057,6.880507923,93.11949208,88.30909936,11.69090064,88.52553868,11.47446132,88.21655574,11.78344426,6393.84538,8711.111027,0.733987359,14.40803339,6.451142467,176.0206174,3,179.4203992
EXP_054,5.881841813,94.11815819,89.14793319,10.85206681,86.67602414,13.32397586,89.59602336,10.40397664,6009.69331,10051.57222,0.597885901,15.38950245,8.503499203,207.9236451,3,165.3044605
EXP_057,6.924400242,93.07559976,88.27803157,11.72196843,88.67708544,11.32291456,88.26323977,11.73676023,6304.896,8851.405968,0.712304466,14.36535378,6.199701393,166.5736179,3,168.0998531
EXP_056,8.118812445,91.88118756,90.872167,9.127833005,85.73299612,14.26700388,88.09885639,11.90114361,6773.804766,11203.12366,0.604635365,18.56819883,6.088073523,207.9487769,3,181.0872101
EXP_058,5.213128613,94.78687139,87.77169522,12.22830478,90.0569165,9.943083505,88.65855341,11.34144659,6571.697412,12110.09043,0.542662951,16.63763567,6.927881902,54.9848444,3,210.4420253
EXP_057,6.93725652,93.06274348,88.34095021,11.65904979,88.50120502,11.49879498,88.123385,11.876615,6345.126151,9024.492985,0.703100569,14.42659147,6.186007178,158.3605052,3,167.9237243
EXP_052,5.223221058,94.77677894,89.78847797,10.21152203,89.91211624,10.08788376,90.14331532,9.856684676,4642.373915,9138.290993,0.50801336,16.55442594,11.07149499,675.829567,3,196.6147862
EXP_052,5.023125089,94.97687491,89.75841238,10.24158762,90.13681373,9.863186267,89.88648618,10.11351382,4477.05238,8994.210581,0.497770465,15.72338139,11.20062391,679.7344517,3,207.5462056
EXP_055,7.125240979,92.87475902,83.49761856,16.50238144,83.95945187,16.04054813,89.02231118,10.97768882,6543.193817,10981.27579,0.595850058,17.49828992,8.28526666,187.4643661,3,200.6069765
EXP_055,7.028259928,92.97174007,83.65051086,16.34948914,84.21108074,15.78891926,88.95281225,11.04718775,6653.469709,10672.50265,0.623421696,16.9304362,7.161476674,198.4980299,3,203.7838687
EXP_056,8.080821922,91.91917808,91.09675272,8.903247281,86.16493124,13.83506876,88.15148323,11.84851677,6717.330335,11030.83581,0.608959326,18.80838908,6.260521258,186.6877271,3,174.0981264
EXP_059,5.049192615,94.95080739,90.61713515,9.382864846,87.42971985,12.57028015,86.36276553,13.63723447,6866.428021,11721.54219,0.585795615,21.75195517,10.31557098,193.051949,3,239.0437178
EXP_061,6.693604694,93.30639531,87.45365841,12.54634159,89.5577775,10.4422225,89.03319367,10.96680633,6605.486651,12614.51597,0.523641705,29.18958313,10.36364362,74.32839188,3,167.3938005
EXP_059,5.020122718,94.97987728,90.66801001,9.331989985,87.46300494,12.53699506,86.60641769,13.39358231,6862.824338,11435.03438,0.600157736,22.39686096,10.54552954,152.8781032,3,245.6134645
EXP_055,7.176198457,92.82380154,83.23313852,16.76686148,84.20907754,15.79092246,88.86446047,11.13553953,6735.001206,11007.66287,0.61184661,18.16248875,7.914311584,207.3227148,3,205.1123423
EXP_054,5.883518003,94.116482,89.36833459,10.63166541,85.86189874,14.13810126,89.93845338,10.06154662,5950.151648,9928.85131,0.599278956,15.017867,8.011321698,182.9600036,3,162.0441381
EXP_055,7.22160673,92.77839327,83.35517451,16.64482549,84.27188354,15.72811646,89.06027474,10.93972526,6569.81715,11039.13483,0.595138772,17.5744925,8.646018192,188.7603004,3,199.8136729
EXP_054,5.968208068,94.03179193,88.91002198,11.08997802,87.04017035,12.95982965,89.76788545,10.23211455,5894.58714,9934.667285,0.593335133,15.20414124,8.546548616,199.9406594,3,160.1487364
EXP_057,7.017927953,92.98207205,88.48309724,11.51690276,89.09186037,10.90813963,88.31142488,11.68857512,6424.993721,9084.243133,0.707267917,14.43562455,6.865655384,151.597092,3,166.2961058
EXP_058,5.18404393,94.81595607,87.69032832,12.30967168,90.17401356,9.82598644,88.43320472,11.56679528,6608.230359,12015.40232,0.549979949,16.45448355,6.818589101,76.97631564,3,206.3373738
EXP_054,5.974063836,94.02593616,88.92213243,11.07786757,86.13137531,13.86862469,89.58001866,10.41998134,6083.058286,10032.97384,0.606306603,15.53966969,8.90103877,199.222298,3,164.8877024
EXP_058,5.164984888,94.83501511,87.71256718,12.28743282,90.65494982,9.345050177,88.7332238,11.2667762,6598.118064,11893.9821,0.55474424,16.01720681,5.8661277,63.85835915,3,219.3334726
EXP_055,7.163255991,92.83674401,83.10895246,16.89104754,84.20709505,15.79290495,89.23238343,10.76761657,6594.460936,10946.53045,0.602424756,17.29813644,8.186498577,192.3998904,3,196.199194
EXP_056,8.144258901,91.8557411,91.20583125,8.794168752,85.94052776,14.05947224,88.38413645,11.61586355,6712.874457,10852.08537,0.618579216,19.67469845,6.53389631,199.9512979,3,173.3498349
EXP_054,6.014927652,93.98507235,89.00882126,10.99117874,86.26720689,13.73279311,89.54078753,10.45921247,5984.597656,10181.39789,0.587797248,15.50858518,8.659258476,225.1579105,3,165.4418346
EXP_057,6.999428782,93.00057122,88.71855823,11.28144177,89.43244598,10.56755402,88.35718045,11.64281955,6424.207763,8834.297742,0.72718941,14.45500834,6.136076569,177.7138687,3,167.7609847
EXP_052,5.061026902,94.9389731,90.21475136,9.785248636,90.29850848,9.701491519,89.95936768,10.04063232,4514.894969,8920.442783,0.506129021,16.73735375,11.32877945,661.9990837,3,201.8950062
EXP_056,8.053381383,91.94661862,91.08020881,8.91979119,86.24007582,13.75992418,88.408178,11.591822,6735.449388,10801.72765,0.623552973,19.10176521,6.275800904,197.9651556,3,171.3282004
EXP_056,8.235654527,91.76434547,91.09579627,8.904203727,86.0658704,13.9341296,88.40304015,11.59695985,6685.011716,10842.31125,0.616567037,19.10488261,5.734907785,190.3442565,3,165.6411872
EXP_056,8.147633803,91.8523662,91.37332639,8.626673613,86.10261945,13.89738055,88.0114039,11.9885961,6736.181553,10967.95482,0.614169338,18.64499595,5.990716961,196.3931912,3,177.7598141
EXP_061,6.601087877,93.39891212,87.52116827,12.47883173,89.27676404,10.72323596,89.48591041,10.51408959,6640.590756,12460.14855,0.532946355,30.13274634,10.133528,78.48289273,3,172.2405434
EXP_059,5.064132397,94.9358676,90.35530026,9.644699743,88.01904544,11.98095456,86.47776358,13.52223642,6778.534185,11531.32707,0.587836434,22.74280586,11.27569773,164.1550851,3,243.504824
EXP_057,6.971716465,93.02828354,88.75356182,11.24643818,88.89174022,11.10825978,88.39772963,11.60227037,6394.628054,9157.428089,0.698299565,14.44263385,6.308389649,150.3685959,3,170.4992106
EXP_060,6.150416288,93.84958371,89.32485961,10.67514039,86.85481628,13.14518372,89.14229661,10.85770339,6388.429215,12741.7836,0.501376371,22.64636744,4.535388078,176.6690134,3,35.95451956
EXP_058,5.137561273,94.86243873,87.61695621,12.38304379,90.32503209,9.674967905,88.66366645,11.33633355,6519.292598,12125.24506,0.53766275,16.7094804,6.206058541,51.95226685,3,216.6791877
EXP_058,5.103526496,94.8964735,87.44462525,12.55537475,90.18941753,9.810582472,88.73290078,11.26709922,6568.046232,12063.77078,0.544443885,15.66851039,6.048040139,73.33164665,3,211.7704161
EXP_056,7.977051138,92.02294886,91.28258456,8.717415442,86.22156906,13.77843094,88.25119008,11.74880992,6750.030867,10920.87947,0.618084916,19.04572105,6.120759074,218.8028879,3,177.1121807
EXP_054,6.028552296,93.9714477,89.03051716,10.96948284,86.35163184,13.64836816,89.79334747,10.20665253,6055.657145,9944.492449,0.608945824,15.21171109,8.788865283,217.8993421,3,173.9626867
EXP_054,5.902294056,94.09770594,89.65383337,10.34616663,86.29580879,13.70419121,89.69878134,10.30121866,6022.268369,10143.37223,0.593714618,14.58621174,9.232305339,216.351425,3,171.6304134
EXP_061,6.652707092,93.34729291,87.44808023,12.55191977,89.62828801,10.37171199,89.70063545,10.29936455,6533.354238,12492.02682,0.523001938,30.00147698,9.611614965,49.6501023,3,160.9947004
EXP_058,5.115979328,94.88402067,87.46408598,12.53591402,90.71545535,9.284544649,88.42672139,11.57327861,6664.377476,11958.78872,0.557278637,15.77105772,6.615951798,61.5767812,3,210.0179455
EXP_052,5.076020986,94.92397901,90.13057729,9.869422708,89.83461124,10.16538876,89.99612238,10.00387762,4621.816267,8765.76966,0.527257326,16.96473888,11.33756578,665.3013575,3,195.4464638
EXP_054,5.8840363,94.1159637,89.34733673,10.65266327,86.46186326,13.53813674,89.33063301,10.66936699,6039.029951,9892.979675,0.6104359,15.32651508,8.10006301,198.5228927,3,160.9250312
EXP_061,6.60396861,93.39603139,87.48735621,12.51264379,89.24605093,10.75394907,89.3906563,10.6093437,6599.817486,12344.30834,0.534644575,29.86689096,9.922548381,56.52085037,3,161.652849
EXP_054,5.859320896,94.1406791,89.54999876,10.45000124,86.19698609,13.80301391,89.45252195,10.54747805,5943.174768,10113.21861,0.587664026,15.53167268,8.498862053,175.1734231,3,165.6565011
EXP_057,7.094758612,92.90524139,88.69844774,11.30155226,88.305293,11.694707,88.0292725,11.9707275,6399.082326,8799.621719,0.727199706,14.38632093,6.239545328,170.0453965,3,164.9791815
EXP_055,7.156943767,92.84305623,83.31605629,16.68394371,84.34614929,15.65385071,88.86122585,11.13877415,6567.450935,10847.1588,0.605453562,17.44210082,8.434419381,199.1270044,3,202.664205
EXP_059,5.067059285,94.93294071,90.51842273,9.48157727,87.51116073,12.48883927,86.58129379,13.41870621,6786.905042,11522.35971,0.58902041,22.32861491,11.58492714,157.4234071,3,236.5201864
EXP_060,6.113544382,93.88645562,89.46460374,10.53539626,87.08529052,12.91470948,89.37223735,10.62776265,6484.797497,12895.52059,0.502872098,22.31056952,5.013907631,178.1386049,3,30.76040227
EXP_056,8.083165902,91.9168341,91.39525097,8.604749031,86.44051703,13.55948297,88.31952955,11.68047045,6758.08834,11197.98651,0.603509241,19.84073284,6.20979778,212.9210273,3,180.5712896
EXP_052,5.090469925,94.90953007,90.10418689,9.895813115,90.21289831,9.787101691,90.22668959,9.773310414,4477.443196,8905.260971,0.502786298,17.17718835,11.32101583,639.289932,3,207.2330158
EXP_055,7.063285581,92.93671442,83.13415712,16.86584288,84.1215957,15.8784043,89.27708572,10.72291428,6605.778231,11026.2484,0.599095721,17.42421958,8.724172839,197.5036535,3,201.4436451
EXP_052,5.056066463,94.94393354,89.84691969,10.15308031,89.97396497,10.02603503,89.87222661,10.12777339,4499.680994,8926.600539,0.504075541,16.75759898,10.93250919,671.2705147,3,194.3222158
EXP_054,5.939157423,94.06084258,88.99919183,11.00080817,86.19805372,13.80194628,89.52645644,10.47354356,5971.498172,10073.07963,0.592817529,15.5274189,8.899016597,163.6913176,3,160.9757204
EXP_055,7.158052298,92.8419477,83.24611069,16.75388931,84.64079662,15.35920338,89.15207735,10.84792265,6511.631502,11090.93394,0.587113,17.74270976,7.817622485,202.6712264,3,198.4786954
EXP_053,5.444102501,94.5558975,90.18669805,9.813301953,79.41298588,20.58701412,94.6846913,5.315308703,7854.463775,13503.75111,0.581650514,16.20936065,16.19135165,112.2254345,3,110.2686743
EXP_052,4.875926011,95.12407399,90.10792251,9.892077494,90.67314557,9.326854432,90.28960225,9.710397748,4577.740158,8769.957722,0.521979729,16.49257193,11.40735445,650.097667,3,200.6873263
EXP_055,7.195601279,92.80439872,83.55971268,16.44028732,84.02598742,15.97401258,89.07209614,10.92790386,6560.046601,10980.33196,0.597436091,17.66060698,7.674216188,194.111752,3,194.4107677
EXP_052,4.866463181,95.13353682,89.70248074,10.29751926,90.42625278,9.573747221,90.18770784,9.812292161,4457.040979,8907.594575,0.500364149,16.66659671,11.11962081,674.6061635,3,199.9703996
EXP_054,5.8939672,94.1060328,89.24809273,10.75190727,86.71924155,13.28075845,89.62623144,10.37376856,6059.709636,9791.080603,0.618901006,14.62360077,8.936159302,205.8085225,3,173.0023599
EXP_053,5.464361031,94.53563897,90.26168301,9.738316987,79.40438622,20.59561378,94.70951679,5.290483214,7756.197722,13230.58545,0.586232389,15.8010262,16.36320369,84.45706759,3,109.8639169
